accel,angle,brake,clutch,curLapTime,damage,distFromStart,distRaced,focus,focus_0,focus_1,focus_2,focus_3,focus_4,fuel,gear,lastLapTime,meta,opponents_0,opponents_1,opponents_10,opponents_11,opponents_12,opponents_13,opponents_14,opponents_15,opponents_16,opponents_17,opponents_18,opponents_19,opponents_2,opponents_20,opponents_21,opponents_22,opponents_23,opponents_24,opponents_25,opponents_26,opponents_27,opponents_28,opponents_29,opponents_3,opponents_30,opponents_31,opponents_32,opponents_33,opponents_34,opponents_35,opponents_4,opponents_5,opponents_6,opponents_7,opponents_8,opponents_9,racePos,rpm,speedX,speedY,speedZ,steer,trackPos,track_0,track_1,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3,z
1.0,-0.0180076,0.0,0.0,0.942,1,2878.17,0.544189,0,-1,-1,-1,-1,-1,49.9988,1,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1,1064.72,6.33804,0.264022,-0.103076,0.0,0.0262396,14.6088,15.0515,200,98.7484,63.7721,47.3584,31.7836,22.1727,17.9647,16.0165,15.3961,16.6952,20.2944,28.3337,40.6994,52.8892,76.3322,139.003,200,3.57387,12.2403,6.74925,6.67346,0.47701
1.0,-0.0183414,0.0,0.0,0.962,1,2878.21,0.580322,0,-1,-1,-1,-1,-1,49.9988,1,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1,1085.61,6.59653,0.25941,-0.111054,0.0,0.0263796,14.6068,15.0481,200,98.9709,63.8665,47.4109,31.8071,22.1834,17.9707,16.0202,15.3983,16.6897,20.285,28.3139,40.6582,52.8202,76.1908,138.545,200,3.89845,11.2962,6.54654,5.01974,0.477093
1.0,-0.0186847,0.0,0.0,0.982,1,2878.25,0.617432,0,-1,-1,-1,-1,-1,49.9987,1,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1,1047.2,6.82495,0.259281,-0.127238,0.0,0.0265244,14.6047,15.0446,200,99.2015,63.9641,47.4652,31.8314,22.1944,17.977,16.0241,15.4006,16.684,20.2753,28.2936,40.616,52.7494,76.0458,138.078,200,4.21754,10.9421,6.68333,3.96999,0.477005
1.0,-0.0190657,0.0,0.0,1.004,1,2878.29,0.659912,0,-1,-1,-1,-1,-1,49.9987,1,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1,1119,7.04475,0.274129,-0.136463,0.0,0.0266865,14.6024,15.0406,200,99.4583,64.0726,47.5255,31.8584,22.2067,17.984,16.0284,15.4031,16.6777,20.2644,28.271,40.569,52.6709,75.8854,137.562,200,7.16484,8.65491,4.29077,5.86065,0.477022
1.0,-0.0193313,0.0,0.0,1.024,1,2878.33,0.699707,0,200,200,200,200,200,49.9987,1,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1,1047.2,7.23274,0.258993,-0.128637,0.0,0.0268358,14.6002,15.0373,200,99.6416,64.1507,47.5693,31.8783,22.2161,17.9894,16.0319,15.4054,16.6727,20.2562,28.2542,40.5349,52.6145,75.7711,137.199,200,9.29132,5.70617,6.46622,7.18433,0.477075
1.0,-0.0195716,0.0,0.0,1.044,1,2878.37,0.740479,0,-1,-1,-1,-1,-1,49.9986,1,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1,1100.82,7.40904,0.263968,-0.146349,0.0,0.0269845,14.598,15.0341,200,99.8095,64.2224,47.6096,31.8969,22.2248,17.9947,16.0353,15.4077,16.668,20.2484,28.2387,40.5035,52.5626,75.6667,136.87,200,11.1147,4.96396,7.85246,8.18394,0.47668
1.0,-0.0197614,0.0,0.0,1.064,1,2878.41,0.782715,0,-1,-1,-1,-1,-1,49.9986,1,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1,1069.76,7.64867,0.260581,-0.138635,0.0,0.0271369,14.5958,15.0311,200,99.9456,64.2813,47.6431,31.9126,22.2325,17.9994,16.0386,15.4101,16.6636,20.2415,28.2254,40.4773,52.52,75.5821,136.608,200,8.92695,5.96434,8.06659,8.31253,0.476589
1.0,-0.0200256,0.0,0.0,1.084,1,2878.46,0.825928,0,-1,-1,-1,-1,-1,49.9985,1,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1,1159.83,7.85703,0.269102,-0.146724,0.0,0.0272924,14.5935,15.0277,200,100.13,64.3599,47.6872,31.9327,22.242,18.005,16.0423,15.4125,16.6585,20.2332,28.2085,40.4432,52.4637,75.4687,136.251,200,10.4701,6.1072,7.3278,8.3272,0.476356
1.0,-0.0203384,0.0,0.0,1.104,1,2878.5,0.870117,0,-1,-1,-1,-1,-1,49.9985,1,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1,1262.47,8.10096,0.272583,-0.145488,0.0,0.027451,14.5913,15.0241,200,100.347,64.4516,47.7383,31.9558,22.2527,18.0112,16.0462,15.415,16.653,20.2238,28.1893,40.4039,52.3985,75.3368,135.834,200,11.3724,6.32307,5.65533,6.76995,0.476332
1.0,-0.0206702,0.0,0.0,1.124,1,2878.55,0.915771,0,-1,-1,-1,-1,-1,49.9985,1,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1,1208.08,8.35011,0.268397,-0.140956,0.0,0.0276134,14.5889,15.0204,200,100.578,64.5488,47.7923,31.9801,22.2639,18.0176,16.0503,15.4175,16.6471,20.2139,28.1692,40.3625,52.3297,75.1976,135.395,200,10.1118,6.64055,5.41544,5.43337,0.475904
