accel,angle,brake,clutch,curLapTime,damage,distFromStart,distRaced,focus,focus_0,focus_1,focus_2,focus_3,focus_4,fuel,gear,lastLapTime,meta,opponents_0,opponents_1,opponents_10,opponents_11,opponents_12,opponents_13,opponents_14,opponents_15,opponents_16,opponents_17,opponents_18,opponents_19,opponents_2,opponents_20,opponents_21,opponents_22,opponents_23,opponents_24,opponents_25,opponents_26,opponents_27,opponents_28,opponents_29,opponents_3,opponents_30,opponents_31,opponents_32,opponents_33,opponents_34,opponents_35,opponents_4,opponents_5,opponents_6,opponents_7,opponents_8,opponents_9,racePos,rpm,speedX,speedY,speedZ,steer,trackPos,track_0,track_1,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3,z
0.5750000000000003,0.050234,0.0,0.0,0.682,3,2878.34,0.706299,0,-1,-1,-1,-1,-1,54.9982,1,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1,1591.77,10.2469,0.142227,0.100886,0.0,0.0058602,14.9309,15.6687,110.076,67.6954,49.1472,38.809,27.7936,20.3418,16.952,15.432,15.107,17.7562,22.2333,32.7103,50.6518,71.0132,120.279,200,200,9.08923,10.7001,9.42496,11.0555,0.328072
0.6250000000000003,0.0502016,0.0,0.0,0.702,3,2878.4,0.76416,0,-1,-1,-1,-1,-1,54.9981,1,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1,1648.97,10.5314,0.146571,0.0882999,0.0,0.00571938,14.933,15.6708,110.087,67.6955,49.1452,38.8065,27.7911,20.3395,16.9499,15.4299,15.1048,17.7583,22.2357,32.7129,50.6537,71.0125,120.265,200,200,9.26287,9.90198,9.90413,11.6535,0.328238
0.6750000000000004,0.0502335,0.0,0.0,0.722,3,2878.46,0.82373,0,-1,-1,-1,-1,-1,54.9981,1,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1,1673.79,10.8268,0.144305,0.102123,0.0,0.00557302,14.9352,15.6732,110.045,67.6763,49.1332,38.798,27.7857,20.336,16.9471,15.4276,15.1026,17.7613,22.2398,32.7197,50.6664,71.0335,120.313,200,200,10.8998,9.01641,12.6261,9.97582,0.328262
0.7250000000000004,0.0502154,0.0,0.0,0.742,3,2878.52,0.88501,0,-1,-1,-1,-1,-1,54.998,1,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1,1650.24,11.1969,0.149187,0.113001,0.0,0.0054217,14.9375,15.6755,110.043,67.6715,49.1286,38.7938,27.7823,20.3332,16.9447,15.4253,15.1004,17.7638,22.2427,32.7236,50.6711,71.0383,120.314,200,200,9.45991,10.4233,10.2366,11.6297,0.328391
0.7750000000000005,0.0502087,0.0,0.0,0.762,3,2878.58,0.948242,0,-1,-1,-1,-1,-1,54.9979,1,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1,1734.97,11.5894,0.147963,0.114197,0.0,0.00526435,14.9399,15.678,110.031,67.6628,49.1219,38.7883,27.7782,20.3302,16.9421,15.4229,15.098,17.7665,22.246,32.7283,50.678,71.0474,120.327,200,200,11.1371,11.5341,9.869,10.1722,0.328208
0.8250000000000005,0.0502974,0.0,0.0,0.782,3,2878.65,1.01392,0,-1,-1,-1,-1,-1,54.9978,1,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1,1836.92,12.0146,0.144344,0.114669,0.0,0.00509974,14.9424,15.681,109.943,67.6255,49.1003,38.7738,27.7699,20.3252,16.9386,15.4201,15.0956,17.7705,22.2519,32.7394,50.701,71.0885,120.432,200,200,12.571,10.4738,11.2908,9.66535,0.328208
0.8750000000000006,0.0502326,0.0,0.0,0.802,3,2878.71,1.08203,0,-1,-1,-1,-1,-1,54.9978,1,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1,1932.62,12.4606,0.147636,0.131655,0.0,0.00492516,14.945,15.6834,109.975,67.6329,49.1017,38.7731,27.7678,20.3229,16.9362,15.4176,15.0929,17.7728,22.2542,32.741,50.6992,71.0795,120.391,200,200,10.4235,11.7584,11.0207,13.4661,0.328078
0.9250000000000006,0.0502135,0.0,0.0,0.822,3,2878.79,1.15259,0,-1,-1,-1,-1,-1,54.9976,1,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1,2049.95,12.9462,0.146729,0.138625,0.0,0.00474237,14.9477,15.6862,109.97,67.6263,49.0957,38.7677,27.7636,20.3195,16.9333,15.4149,15.0902,17.7759,22.2578,32.7458,50.7054,71.0862,120.395,200,200,12.4687,11.327,13.91,11.5796,0.328121
0.9750000000000006,0.0501954,0.0,0.0,0.842,3,2878.86,1.22607,0,-1,-1,-1,-1,-1,54.9975,1,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1,2111.09,13.5011,0.146705,0.144924,0.0,0.00455138,14.9506,15.6892,109.964,67.6188,49.0891,38.7621,27.7591,20.316,16.9302,15.412,15.0873,17.7791,22.2617,32.7509,50.7122,71.0939,120.4,200,200,12.307,13.3128,11.4507,13.4272,0.327993
1.0,0.0501859,0.0,0.0,0.862,3,2878.94,1.30273,0,-1,-1,-1,-1,-1,54.9974,1,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1,2224.95,14.0773,0.153613,0.14906,0.0,0.00435041,14.9536,15.6923,109.949,67.6081,49.0807,38.7552,27.754,20.3121,16.9269,15.409,15.0842,17.7826,22.2659,32.7569,50.7207,71.1049,120.415,200,200,13.3556,12.545,14.6614,13.0048,0.328233
